filename,label,skin_0,edge_0,skin_1,edge_1,skin_2,edge_2,skin_3,edge_3,skin_4,edge_4,skin_5,edge_5,skin_6,edge_6,skin_7,edge_7,skin_8,edge_8,skin_9,edge_9,skin_10,edge_10,skin_11,edge_11,skin_12,edge_12,skin_13,edge_13,skin_14,edge_14,skin_15,edge_15,skin_16,edge_16,skin_17,edge_17,hand_center_y,hand_center_x
C_C_07_seg3_pt2.jpg,C,0.0,0.0,0.0,0.0,0.47,0.0,0.108,0.8,0.0,0.0,0.003,0.0,0.941,0.8,0.151,0.8,0.018,0.0,1.0,0.8,0.593,0.0,0.076,0.8,1.0,0.0,0.288,0.0,0.022,0.0,0.51,0.0,0.184,0.8,0.085,0.0,3.1,0.3
C_C_07_seg3_pt3.jpg,C,0.188,0.8,0.159,0.8,0.178,0.8,0.843,0.8,0.067,0.8,0.077,0.8,1.0,0.8,0.544,0.8,0.095,0.8,1.0,0.0,0.22,0.0,0.038,0.8,1.0,0.0,0.828,0.8,0.262,0.0,0.51,0.0,0.51,0.0,0.049,0.0,2.77,2.31
C_C_08_seg1_pt1.jpg,C,0.108,0.8,0.13,0.8,0.216,0.8,0.897,0.8,0.062,0.8,0.055,0.8,1.0,0.8,0.534,0.0,0.091,0.8,1.0,0.0,0.143,0.0,0.075,0.8,1.0,0.0,0.908,0.0,0.245,0.0,0.511,0.0,0.507,0.0,0.07,0.0,2.77,2.31
C_C_08_seg1_pt2.jpg,C,0.161,0.8,0.164,0.8,0.177,0.8,0.924,0.8,0.117,0.8,0.045,0.8,1.0,0.8,0.56,0.0,0.1,0.8,1.0,0.0,0.185,0.0,0.091,0.8,1.0,0.0,0.976,0.0,0.264,0.0,0.504,0.0,0.504,0.0,0.07,0.0,2.67,2.0
C_C_08_seg1_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.8,0.0,0.0,0.002,0.0,1.0,0.8,0.292,0.8,0.001,0.0,1.0,0.8,0.548,0.0,0.083,0.8,1.0,0.0,0.253,0.0,0.018,0.0,0.512,0.0,0.252,0.8,0.062,0.0,3.37,1.11
C_C_09_seg1_pt1.jpg,C,0.073,0.0,0.074,0.8,0.031,0.0,0.867,0.8,0.038,0.8,0.033,0.8,1.0,0.8,0.541,0.0,0.089,0.8,1.0,0.0,0.18,0.0,0.059,0.8,1.0,0.0,0.857,0.0,0.268,0.0,0.507,0.0,0.508,0.0,0.09,0.0,3.5,1.5
C_C_09_seg1_pt2.jpg,C,0.117,0.8,0.156,0.8,0.159,0.8,0.869,0.8,0.071,0.8,0.038,0.0,1.0,0.8,0.533,0.0,0.097,0.8,1.0,0.0,0.156,0.0,0.052,0.0,1.0,0.0,0.871,0.0,0.258,0.0,0.515,0.0,0.515,0.0,0.067,0.0,2.77,2.31
C_C_09_seg1_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.8,0.0,0.0,0.0,0.0,1.0,0.8,0.244,0.8,0.001,0.0,1.0,0.8,0.536,0.0,0.042,0.8,1.0,0.0,0.224,0.0,0.001,0.0,0.515,0.0,0.23,0.8,0.05,0.0,3.37,1.11
C_C_09_seg3_pt1.jpg,C,0.005,0.0,0.029,0.8,0.022,0.0,0.901,0.8,0.073,0.8,0.058,0.8,1.0,0.8,0.59,0.0,0.084,0.8,1.0,0.0,0.148,0.0,0.067,0.0,1.0,0.0,0.822,0.0,0.279,0.0,0.507,0.0,0.507,0.0,0.086,0.0,3.5,1.5
C_C_09_seg3_pt2.jpg,C,0.048,0.0,0.168,0.8,0.208,0.8,0.718,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.453,0.8,0.0,0.0,1.0,0.0,0.574,0.0,0.074,0.8,1.0,0.8,0.212,0.0,0.043,0.8,0.516,0.0,0.38,0.0,0.062,0.0,2.85,2.55
C_C_09_seg3_pt3.jpg,C,0.145,0.8,0.155,0.8,0.244,0.8,0.903,0.8,0.104,0.8,0.036,0.0,1.0,0.8,0.605,0.0,0.086,0.8,1.0,0.0,0.183,0.0,0.077,0.0,1.0,0.0,0.812,0.0,0.276,0.0,0.507,0.0,0.506,0.0,0.067,0.0,2.67,2.0
C_C_10_seg2_pt1.jpg,C,0.0,0.0,0.196,0.8,0.162,0.8,0.0,0.0,0.763,0.8,0.009,0.0,0.085,0.0,1.0,0.0,0.413,0.0,0.615,0.0,0.996,0.0,0.046,0.0,0.615,0.8,0.809,0.0,0.707,0.0,0.351,0.8,0.5,0.8,0.225,0.0,3.28,0.85
C_C_10_seg2_pt2.jpg,C,0.087,0.8,0.027,0.8,0.131,0.8,0.942,0.8,0.084,0.8,0.177,0.0,1.0,0.0,0.505,0.0,0.273,0.8,0.96,0.0,0.0,0.0,0.333,0.0,0.744,0.8,1.0,0.0,0.399,0.0,0.507,0.0,0.471,0.0,0.307,0.0,3.29,0.86
C_C_10_seg2_pt3.jpg,C,0.098,0.8,0.115,0.8,0.116,0.8,0.874,0.8,0.15,0.8,0.01,0.0,1.0,0.0,0.703,0.0,0.106,0.0,1.0,0.0,0.102,0.0,0.192,0.0,0.873,0.0,0.991,0.0,0.338,0.0,0.511,0.0,0.494,0.0,0.274,0.0,3.08,0.25
C_C_11_seg1_pt1.jpg,C,0.025,0.0,0.117,0.8,0.145,0.8,0.005,0.0,0.146,0.0,0.149,0.0,0.118,0.0,0.264,0.0,0.078,0.0,0.0,0.0,0.365,0.0,0.04,0.0,0.598,0.0,0.47,0.0,0.002,0.0,0.109,0.0,0.381,0.0,0.0,0.0,2.76,2.27
C_C_11_seg1_pt2.jpg,C,0.169,0.8,0.109,0.0,0.128,0.8,0.011,0.0,0.165,0.0,0.121,0.0,0.088,0.8,0.297,0.0,0.056,0.0,0.0,0.0,0.393,0.0,0.029,0.0,0.556,0.0,0.463,0.0,0.002,0.0,0.097,0.0,0.363,0.0,0.0,0.0,2.33,1.0
C_C_11_seg1_pt3.jpg,C,0.133,0.8,0.136,0.8,0.105,0.8,0.026,0.0,0.188,0.0,0.152,0.0,0.059,0.0,0.308,0.0,0.048,0.0,0.0,0.0,0.407,0.0,0.011,0.0,0.531,0.0,0.472,0.0,0.001,0.0,0.082,0.0,0.348,0.0,0.0,0.0,2.33,1.0
C_C_11_seg3_pt1.jpg,C,0.078,0.8,0.105,0.8,0.182,0.8,0.087,0.8,0.112,0.0,0.205,0.0,0.182,0.0,0.239,0.0,0.113,0.0,0.092,0.8,0.349,0.0,0.02,0.0,0.885,0.0,0.463,0.0,0.012,0.0,0.274,0.0,0.373,0.0,0.0,0.0,2.75,2.25
C_C_11_seg3_pt2.jpg,C,0.0,0.0,0.096,0.8,0.163,0.8,0.058,0.0,0.17,0.0,0.139,0.8,0.082,0.0,0.292,0.0,0.064,0.0,0.086,0.8,0.402,0.0,0.04,0.0,0.697,0.0,0.484,0.0,0.004,0.0,0.168,0.0,0.355,0.0,0.0,0.0,3.11,0.33
C_C_11_seg3_pt3.jpg,C,0.089,0.8,0.185,0.8,0.133,0.8,0.04,0.0,0.215,0.8,0.146,0.0,0.026,0.0,0.318,0.8,0.091,0.0,0.098,0.8,0.417,0.0,0.017,0.0,0.516,0.0,0.483,0.0,0.0,0.0,0.083,0.0,0.348,0.0,0.0,0.0,2.59,1.78
C_C_11_seg5_pt1.jpg,C,0.16,0.8,0.125,0.8,0.123,0.8,0.063,0.0,0.192,0.0,0.138,0.8,0.06,0.8,0.308,0.0,0.048,0.0,0.056,0.8,0.409,0.0,0.003,0.0,0.641,0.0,0.465,0.0,0.0,0.0,0.161,0.0,0.351,0.0,0.0,0.0,2.58,1.73
C_C_11_seg5_pt2.jpg,C,0.161,0.8,0.113,0.8,0.109,0.8,0.013,0.0,0.145,0.0,0.176,0.8,0.044,0.8,0.282,0.0,0.056,0.0,0.05,0.0,0.37,0.0,0.022,0.0,0.614,0.0,0.481,0.0,0.005,0.0,0.148,0.0,0.365,0.0,0.0,0.0,2.58,1.73
C_C_11_seg5_pt3.jpg,C,0.114,0.0,0.028,0.0,0.049,0.0,0.0,0.0,0.079,0.0,0.345,0.0,0.039,0.0,0.171,0.0,0.14,0.0,0.041,0.8,0.263,0.0,0.085,0.0,0.001,0.0,0.355,0.0,0.073,0.0,0.076,0.0,0.288,0.0,0.006,0.0,2.81,2.43
C_C_12_seg1_pt1.jpg,C,0.196,0.8,0.159,0.8,0.123,0.8,0.878,0.8,0.124,0.8,0.171,0.0,1.0,0.0,0.57,0.0,0.255,0.8,1.0,0.0,0.108,0.0,0.341,0.0,0.98,0.0,0.92,0.8,0.393,0.0,0.504,0.0,0.502,0.0,0.299,0.0,2.83,2.5
C_C_12_seg1_pt2.jpg,C,0.057,0.0,0.026,0.0,0.031,0.0,0.0,0.0,0.075,0.0,0.319,0.0,0.043,0.0,0.156,0.8,0.164,0.8,0.167,0.0,0.259,0.0,0.076,0.0,0.0,0.0,0.351,0.0,0.057,0.0,0.035,0.0,0.272,0.0,0.003,0.0,3.24,0.71
C_C_12_seg1_pt3.jpg,C,0.037,0.8,0.007,0.0,0.063,0.8,0.944,0.8,0.131,0.8,0.079,0.0,1.0,0.0,0.611,0.0,0.178,0.0,1.0,0.0,0.047,0.0,0.266,0.0,0.884,0.0,0.991,0.0,0.367,0.0,0.509,0.0,0.481,0.0,0.323,0.0,3.46,1.38
C_C_12_seg3_pt1.jpg,C,0.091,0.8,0.205,0.8,0.125,0.8,0.991,0.8,0.176,0.8,0.063,0.0,1.0,0.0,0.425,0.0,0.157,0.0,1.0,0.0,0.358,0.8,0.239,0.0,0.933,0.8,0.992,0.0,0.335,0.0,0.507,0.0,0.486,0.0,0.3,0.0,3.08,0.25
C_C_12_seg3_pt2.jpg,C,0.018,0.0,0.277,0.8,0.005,0.0,0.0,0.0,0.093,0.0,0.293,0.0,0.041,0.0,0.181,0.0,0.136,0.8,0.034,0.0,0.286,0.0,0.109,0.0,0.0,0.0,0.376,0.0,0.057,0.0,0.077,0.0,0.292,0.0,0.0,0.0,2.96,2.88
C_C_12_seg3_pt3.jpg,C,0.099,0.8,0.199,0.8,0.112,0.8,0.986,0.8,0.203,0.8,0.009,0.0,1.0,0.0,0.466,0.0,0.121,0.0,1.0,0.0,0.202,0.8,0.203,0.0,0.896,0.8,0.997,0.0,0.297,0.0,0.504,0.0,0.48,0.0,0.289,0.0,3.08,0.25
C_C_13_seg1_pt1.jpg,C,0.19,0.8,0.08,0.8,0.03,0.0,0.892,0.8,0.055,0.8,0.071,0.0,1.0,0.0,0.547,0.0,0.163,0.0,1.0,0.0,0.076,0.0,0.243,0.0,0.956,0.0,0.989,0.0,0.342,0.0,0.51,0.0,0.479,0.0,0.31,0.0,3.36,1.08
C_C_13_seg1_pt2.jpg,C,0.103,0.8,0.172,0.8,0.086,0.8,0.836,0.8,0.119,0.8,0.0,0.0,1.0,0.0,0.602,0.0,0.045,0.0,1.0,0.0,0.084,0.0,0.13,0.0,0.956,0.0,0.951,0.0,0.222,0.0,0.492,0.0,0.484,0.0,0.238,0.0,3.05,0.14
C_C_13_seg1_pt3.jpg,C,0.051,0.0,0.093,0.8,0.016,0.0,0.0,0.0,0.067,0.0,0.357,0.0,0.028,0.0,0.134,0.0,0.181,0.0,0.118,0.0,0.224,0.0,0.121,0.0,0.003,0.0,0.304,0.0,0.091,0.0,0.0,0.0,0.263,0.0,0.013,0.0,3.29,0.88
C_C_14_seg1_pt1.jpg,C,0.117,0.8,0.11,0.8,0.014,0.0,0.949,0.8,0.122,0.8,0.034,0.0,1.0,0.0,0.619,0.0,0.13,0.0,1.0,0.0,0.024,0.0,0.215,0.0,0.824,0.0,0.996,0.0,0.31,0.0,0.512,0.0,0.485,0.0,0.295,0.0,3.02,0.07
C_C_14_seg1_pt2.jpg,C,0.047,0.0,0.119,0.8,0.084,0.0,0.0,0.0,0.096,0.0,0.343,0.0,0.005,0.0,0.173,0.0,0.147,0.0,0.058,0.0,0.282,0.0,0.078,0.0,0.0,0.0,0.368,0.0,0.072,0.0,0.071,0.0,0.294,0.0,0.0,0.0,2.86,2.57
C_C_14_seg1_pt3.jpg,C,0.07,0.8,0.185,0.8,0.078,0.8,0.954,0.8,0.205,0.8,0.021,0.0,1.0,0.0,0.645,0.0,0.111,0.0,1.0,0.0,0.06,0.0,0.191,0.0,0.884,0.0,0.983,0.0,0.29,0.0,0.511,0.0,0.488,0.0,0.276,0.0,3.24,0.71
C_C_14_seg3_pt1.jpg,C,0.08,0.8,0.16,0.8,0.044,0.8,0.007,0.0,0.3,0.0,0.074,0.0,0.02,0.0,0.378,0.8,0.003,0.0,0.0,0.0,0.468,0.0,0.0,0.0,0.302,0.0,0.52,0.0,0.0,0.0,0.039,0.0,0.291,0.0,0.0,0.0,3.0,0.0
C_C_14_seg3_pt2.jpg,C,0.157,0.8,0.187,0.8,0.1,0.8,0.984,0.8,0.158,0.8,0.104,0.0,1.0,0.0,0.517,0.0,0.202,0.0,1.0,0.0,0.032,0.0,0.277,0.0,0.902,0.0,0.984,0.0,0.359,0.0,0.512,0.0,0.477,0.0,0.301,0.0,2.94,2.81
C_C_14_seg3_pt3.jpg,C,0.085,0.8,0.087,0.8,0.063,0.8,0.958,0.8,0.105,0.8,0.052,0.0,1.0,0.0,0.557,0.0,0.145,0.0,1.0,0.0,0.032,0.0,0.227,0.0,0.882,0.0,0.982,0.0,0.326,0.0,0.505,0.0,0.479,0.0,0.296,0.0,3.46,1.38
C_C_15_seg2_pt1.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_15_seg2_pt2.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_15_seg2_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_15_seg4_pt1.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_15_seg4_pt2.jpg,C,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_15_seg4_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg1_pt1.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg1_pt2.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg1_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg3_pt1.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg3_pt2.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg3_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg5_pt1.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg5_pt2.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg5_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg7_pt1.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg7_pt2.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_C_16_seg7_pt3.jpg,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dm_Dm_01_seg2.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.559,0.0,0.262,0.0,0.0,0.0,0.236,0.0,0.264,0.0,0.073,0.0,0.137,0.0,0.198,0.0,0.142,0.0,4.38,1.14
Dm_Dm_01_seg2_pt1.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.756,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.262,0.0,0.078,0.0,0.169,0.0,0.169,0.0,0.141,0.0,4.38,1.14
Dm_Dm_01_seg2_pt2.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.559,0.0,0.262,0.0,0.0,0.0,0.236,0.0,0.264,0.0,0.073,0.0,0.137,0.0,0.198,0.0,0.142,0.0,4.38,1.14
Dm_Dm_01_seg2_pt3.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.542,0.0,0.321,0.0,0.0,0.0,0.225,0.0,0.287,0.0,0.087,0.0,0.123,0.0,0.206,0.0,0.17,0.0,4.38,1.14
Dm_Dm_01_seg4.jpg,Dm,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.602,0.0,0.383,0.0,0.0,0.0,0.3,0.0,0.087,0.0,0.0,0.0,3.5,1.5
Dm_Dm_01_seg4_pt1.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.0,0.25,0.0,0.0,0.0,0.435,0.0,0.163,0.0,0.076,0.0,0.237,0.0,0.223,0.0,0.139,0.0,4.38,1.14
Dm_Dm_01_seg4_pt2.jpg,Dm,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.602,0.0,0.383,0.0,0.0,0.0,0.3,0.0,0.087,0.0,0.0,0.0,3.5,1.5
Dm_Dm_01_seg4_pt3.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.279,0.0,0.0,0.0,0.321,0.0,0.183,0.0,0.12,0.0,0.26,0.0,0.422,0.0,0.087,0.0,4.24,0.71
Dm_Dm_01_seg6.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.804,0.0,0.175,0.0,0.0,0.0,0.138,0.0,0.135,0.0,0.103,0.0,0.112,0.0,0.189,0.0,0.111,0.0,4.42,1.25
Dm_Dm_01_seg6_pt1.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.735,0.0,0.25,0.0,0.0,0.0,0.058,0.0,0.13,0.0,0.0,0.0,0.025,0.0,0.054,0.0,0.128,0.0,4.08,0.25
Dm_Dm_01_seg6_pt2.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.804,0.0,0.175,0.0,0.0,0.0,0.138,0.0,0.135,0.0,0.103,0.0,0.112,0.0,0.189,0.0,0.111,0.0,4.42,1.25
Dm_Dm_01_seg6_pt3.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.859,0.0,0.171,0.0,0.0,0.0,0.175,0.0,0.119,0.0,0.119,0.0,0.202,0.0,0.245,0.0,0.106,0.0,4.42,1.25
Dm_Dm_01_seg8.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.246,0.0,0.0,0.0,0.032,0.0,0.183,0.0,0.045,0.0,0.124,0.0,0.205,0.0,0.081,0.0,4.2,0.6
Dm_Dm_01_seg8_pt1.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.48,0.0,0.309,0.0,0.0,0.0,0.007,0.0,0.219,0.0,0.054,0.0,0.087,0.0,0.203,0.0,0.104,0.0,4.33,1.0
Dm_Dm_01_seg8_pt2.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.246,0.0,0.0,0.0,0.032,0.0,0.183,0.0,0.045,0.0,0.124,0.0,0.205,0.0,0.081,0.0,4.2,0.6
Dm_Dm_01_seg8_pt3.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,0.0,0.261,0.0,0.0,0.0,0.041,0.0,0.207,0.0,0.105,0.0,0.12,0.0,0.338,0.0,0.09,0.0,4.28,0.83
Dm_Dm_02_seg1_pt1.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,0.0,0.248,0.0,0.0,0.0,0.066,0.0,0.232,0.0,0.081,0.0,0.102,0.0,0.278,0.0,0.087,0.0,4.2,0.6
Dm_Dm_02_seg1_pt2.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.237,0.0,0.0,0.0,0.102,0.0,0.211,0.0,0.07,0.0,0.152,0.0,0.281,0.0,0.081,0.0,4.17,0.5
Dm_Dm_02_seg1_pt3.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.0,0.25,0.0,0.0,0.0,0.155,0.0,0.252,0.0,0.052,0.0,0.148,0.0,0.25,0.0,0.081,0.0,4.17,0.5
Dm_Dm_02_seg3_pt1.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.8,0.233,0.0,0.0,0.0,0.287,0.0,0.231,0.0,0.055,0.0,0.0,0.0,0.038,0.0,0.132,0.0,4.07,0.2
Dm_Dm_02_seg3_pt2.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.8,0.395,0.0,0.0,0.0,0.751,0.0,0.354,0.0,0.064,0.0,0.025,0.0,0.075,0.0,0.175,0.0,4.07,0.2
Dm_Dm_02_seg3_pt3.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.8,0.34,0.0,0.0,0.0,0.798,0.0,0.291,0.0,0.131,0.0,0.162,0.0,0.092,0.0,0.154,0.0,4.29,0.86
Dm_Dm_02_seg5_pt1.jpg,Dm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.241,0.0,0.0,0.0,0.543,0.0,0.168,0.0,0.102,0.0,0.189,0.0,0.11,0.0,0.128,0.0,4.42,1.25
